Commit SHA,Java File,Old function signature,New function signature
8345dc78a67480c0e84281e9e456ecb1631b6294,OperationZip.java,OperationZip::zip( Collection<Observable<?>> ws , FuncN<R> zipFunction),OperationZip::zip( Observable<T0> w0 , Observable<T1> w1 , Func2<T0,T1,R> zipFunction)
f8cba6a95d01052a3262d01a27dd27ded7f68dc6,OperationZip.java,OperationZip::zip( Collection<Observable<?>> ws , FuncN<R> zipFunction),OperationZip::zip( Observable<T0> w0 , Observable<T1> w1 , Func2<?super T0,?super T1,?extends R> zipFunction)
ac6a0a1ad8edd25b3c17a6fbca6960e9bcdda020,OperationZip.java,OperationZip::zip( Collection<Observable<?>> ws , FuncN<R> zipFunction),OperationZip::zip( Observable<?extends T1> o1 , Observable<?extends T2> o2 , Func2<?super T1,?super T2,?extends R> zipFunction)
21bc549e5dbefa16a7442f0c1c98db40c4525113,OperationZip.java,OperationZip::zip( Collection<Observable<?>> ws , FuncN<?extends R> zipFunction),OperationZip::zip( Observable<T0> w0 , Observable<T1> w1 , Func2<?super T0,?super T1,?extends R> zipFunction)
0438505d08862d6240e67d685371f84c1047cc11,OperationZip.java,OperationZip::zip( Collection<Observable<?>> ws , FuncN<?extends R> zipFunction),OperationZip::zip( Observable<?extends T0> w0 , Observable<?extends T1> w1 , Func2<?super T0,?super T1,?extends R> zipFunction)
ebaa61636d1085fdecab226a09a7d31e23cda2b2,OperationZip.java,OperationZip::zip( Collection<Observable<?>> ws , FuncN<?extends R> zipFunction),OperationZip::zip( Observable<?extends T1> o1 , Observable<?extends T2> o2 , Func2<?super T1,?super T2,?extends R> zipFunction)
21e230c247670f5c321ee39f518632577710567b,OperationZip.java,OperationZip::zip( Iterable<?extends Observable<?>> ws , FuncN<?extends R> zipFunction),OperationZip::zip( Observable<?extends T1> o1 , Observable<?extends T2> o2 , final Func2<?super T1,?super T2,?extends R> zipFunction)
5b92876d8c30c7f1be7a914fb46e438eb1a26638,CompositeException.java,CompositeException::CompositeException( Collection<Exception> errors),CompositeException::CompositeException( String messagePrefix , Collection<Throwable> errors)
65c5418e7e02b038c4e34a7a7c2932f4cd349a08,CompositeException.java,CompositeException::CompositeException( Collection<Throwable> errors),CompositeException::CompositeException( String messagePrefix , Collection<?extends Throwable> errors)
6d9d540155ec9918847f0b75595f728f6203af57,Notification.java,Notification<T>::Notification(),Notification<T>::Notification( Kind kind , T value , Throwable e)
787d8fc0215c5bab541f61c2d69a91753d462559,OperationSkip.java,OperationSkip::Skip<T>::ItemObserver::ItemObserver(),OperationSkip::Skip<T>::ItemObserver::ItemObserver( Observer<T> observer)
787d8fc0215c5bab541f61c2d69a91753d462559,OperationTake.java,OperationTake::Take<T>::ItemObserver::ItemObserver(),OperationTake::Take<T>::ItemObserver::ItemObserver( Observer<T> observer)
9d48f996e4ee55e89dc3c60d9dd7a8d644316140,Observable.java,Observable<T>::filter( final Object callback),Observable<T>::filter( Observable<T> that , Func1<Boolean,T> predicate)
96b3801250c561bdcfc7504100309176ec502f57,Observable.java,Observable<T>::filter( final Object callback),Observable<T>::filter( Observable<T> that , Func1<T,Boolean> predicate)
9d48f996e4ee55e89dc3c60d9dd7a8d644316140,Observable.java,Observable<T>::last(),Observable<T>::last( final Observable<T> that)
9d48f996e4ee55e89dc3c60d9dd7a8d644316140,Observable.java,Observable<T>::map( final Object callback),Observable<T>::map( Observable<T> sequence , Func1<R,T> func)
96b3801250c561bdcfc7504100309176ec502f57,Observable.java,Observable<T>::map( final Object callback),Observable<T>::map( Observable<T> sequence , Func1<T,R> func)
9d48f996e4ee55e89dc3c60d9dd7a8d644316140,Observable.java,Observable<T>::mapMany( final Object callback),Observable<T>::mapMany( Observable<T> sequence , Func1<Observable<R>,T> func)
96b3801250c561bdcfc7504100309176ec502f57,Observable.java,Observable<T>::mapMany( final Object callback),Observable<T>::mapMany( Observable<T> sequence , Func1<T,Observable<R>> func)
9d48f996e4ee55e89dc3c60d9dd7a8d644316140,Observable.java,Observable<T>::materialize(),Observable<T>::materialize( final Observable<T> sequence)
9d48f996e4ee55e89dc3c60d9dd7a8d644316140,Observable.java,Observable<T>::onErrorResumeNext( final Object resumeFunction),Observable<T>::onErrorResumeNext( final Observable<T> that , final Func1<Observable<T>,Exception> resumeFunction)
96b3801250c561bdcfc7504100309176ec502f57,Observable.java,Observable<T>::onErrorResumeNext( final Observable<T> resumeSequence),Observable<T>::onErrorResumeNext( final Observable<T> that , final Func1<Exception,Observable<T>> resumeFunction)
6e1a1f71f2142559daaf1fc861ac798dc9e8f4ed,Observable.java,Observable<T>::onErrorResumeNext( final Observable<T> resumeSequence),Observable<T>::onErrorResumeNext( final Observable<T> that , final Func1<Throwable,Observable<T>> resumeFunction)
59d6a57f9a5e93146bcc83bcdb6f7c26ce644c51,Observable.java,Observable<T>::onErrorResumeNext( final Observable<T> resumeSequence),Observable<T>::onErrorResumeNext( final Observable<T> that , final Func1<Exception,Observable<T>> resumeFunction)
5b92876d8c30c7f1be7a914fb46e438eb1a26638,Observable.java,Observable<T>::onErrorResumeNext( final Observable<T> resumeSequence),Observable<T>::onErrorResumeNext( final Observable<T> that , final Func1<Throwable,Observable<T>> resumeFunction)
9d48f996e4ee55e89dc3c60d9dd7a8d644316140,Observable.java,Observable<T>::onErrorReturn( final Object resumeFunction),Observable<T>::onErrorReturn( final Observable<T> that , Func1<T,Exception> resumeFunction)
96b3801250c561bdcfc7504100309176ec502f57,Observable.java,Observable<T>::onErrorReturn( final Object resumeFunction),Observable<T>::onErrorReturn( final Observable<T> that , Func1<Exception,T> resumeFunction)
6e1a1f71f2142559daaf1fc861ac798dc9e8f4ed,Observable.java,Observable<T>::onErrorReturn( final Object resumeFunction),Observable<T>::onErrorReturn( final Observable<T> that , Func1<Throwable,T> resumeFunction)
59d6a57f9a5e93146bcc83bcdb6f7c26ce644c51,Observable.java,Observable<T>::onErrorReturn( Func1<Throwable,T> resumeFunction),Observable<T>::onErrorReturn( final Observable<T> that , Func1<Exception,T> resumeFunction)
5b92876d8c30c7f1be7a914fb46e438eb1a26638,Observable.java,Observable<T>::onErrorReturn( final Object resumeFunction),Observable<T>::onErrorReturn( final Observable<T> that , Func1<Throwable,T> resumeFunction)
9d48f996e4ee55e89dc3c60d9dd7a8d644316140,Observable.java,Observable<T>::skip( int num),Observable<T>::skip( final Observable<T> items , int num)
9d48f996e4ee55e89dc3c60d9dd7a8d644316140,Observable.java,Observable<T>::take( final int num),Observable<T>::take( final Observable<T> items , final int num)
9d48f996e4ee55e89dc3c60d9dd7a8d644316140,Observable.java,Observable<T>::toList(),Observable<T>::toList( final Observable<T> that)
26f5a666439863292fae5eb3d356e622fdbb4e17,OperationSynchronize.java,OperationSynchronize<T>::Synchronize<T>::Synchronize( Observable<?extends T> innerObservable),OperationSynchronize<T>::Synchronize<T>::Synchronize( Observable<?extends T> innerObservable , Object lock)
d7997fb7eb2d9f20891985007331ba8a7f45e467,OperationToObservableIterable.java,OperationToObservableIterable<T>::toObservableIterable( Iterable<?extends T> list),OperationToObservableIterable<T>::toObservableIterable( Iterable<?extends T> list , Scheduler scheduler)
d7997fb7eb2d9f20891985007331ba8a7f45e467,OperationToObservableIterable.java,OperationToObservableIterable<T>::ToObservableIterable<T>::ToObservableIterable( Iterable<?extends T> list),OperationToObservableIterable<T>::ToObservableIterable<T>::ToObservableIterable( Iterable<?extends T> list , Scheduler scheduler)
787d8fc0215c5bab541f61c2d69a91753d462559,Observable.java,Observable<T>::Observable(),Observable<T>::Observable( Func1<Observer<T>,Subscription> onSubscribe)
52342a23c99bd1cc6f84b0db054ce15cceac5ea7,Observable.java,Observable<T>::Observable(),Observable<T>::Observable( Func1<?super Observer<T>,?extends Subscription> onSubscribe)
ac6a0a1ad8edd25b3c17a6fbca6960e9bcdda020,Observable.java,Observable<T>::Observable(),Observable<T>::Observable( Func1<?super Observer<?super T>,?extends Subscription> onSubscribe)
21bc549e5dbefa16a7442f0c1c98db40c4525113,Observable.java,Observable<T>::Observable(),Observable<T>::Observable( Func1<?super Observer<T>,?extends Subscription> onSubscribe)
0438505d08862d6240e67d685371f84c1047cc11,Observable.java,Observable<T>::Observable(),Observable<T>::Observable( Func1<?super Observer<?super T>,?extends Subscription> onSubscribe)
5789894638a62ac17b5276053e3bea8bdd570580,Observable.java,Observable<T>::Observable(),Observable<T>::Observable( Func1<Observer<T>,Subscription> onSubscribe)
b7de349250af69428c2fb45acd83b769a2392a42,Observable.java,Observable<T>::Observable(),Observable<T>::Observable( OnSubscribeFunc<T> onSubscribe)
68d181b39fa134e9a578f0e85f8e91739a6a3a78,Observable.java,Observable<T>::Observable(),Observable<T>::Observable( Func1<?super Observer<?super T>,?extends Subscription> onSubscribe)
35855706265f63550d42d6c022319b07176c4416,Observable.java,Observable<T>::Observable(),Observable<T>::Observable( OnSubscribeFunc<T> onSubscribe)
3061b7c8fa8ec79bbbabd60d7056de3861509c9a,Observable.java,Observable<T>::merge( Publisher<?extends Publisher<?extends T>> sources , int maxConcurrency),Observable<T>::merge( int maxConcurrency , int bufferSize , Iterable<?extends Publisher<?extends T>> sources)
10325b90e1b9c8b169bec378e0892353d31302f2,Observable.java,Observable<T>::merge( Observable<?extends T> ... sources),Observable<T>::merge( int maxConcurrency , int bufferSize , Iterable<?extends Observable<?extends T>> sources)
596f77f905069911f2d9046046afbd61966b54fd,Observable.java,Observable<T>::merge( Observable<?extends T> ... sources),Observable<T>::merge( int maxConcurrency , int bufferSize , Iterable<?extends ObservableConsumable<?extends T>> sources)
2de974aa65a226fe10190fa0881f576814459d42,Observable.java,Observable<T>::merge( ObservableConsumable<?extends T> ... sources),Observable<T>::merge( int maxConcurrency , int bufferSize , Iterable<?extends ObservableSource<?extends T>> sources)
991ae3486ba9509f114a7645429126ef1322634a,Observable.java,Observable<T>::merge( ObservableSource<?extends T> ... sources),Observable<T>::merge( Iterable<?extends ObservableSource<?extends T>> sources , int maxConcurrency , int bufferSize)
462fab28714c45bf45468384368b6cfdc78bfb87,Observable.java,Observable<T>::mergeDelayError( Publisher<?extends T> ... sources),Observable<T>::mergeDelayError( boolean delayErrors , Iterable<?extends Publisher<?extends T>> sources)
10325b90e1b9c8b169bec378e0892353d31302f2,Observable.java,Observable<T>::mergeDelayError( Observable<?extends T> ... sources),Observable<T>::mergeDelayError( boolean delayErrors , Iterable<?extends Observable<?extends T>> sources)
596f77f905069911f2d9046046afbd61966b54fd,Observable.java,Observable<T>::mergeDelayError( Observable<?extends T> ... sources),Observable<T>::mergeDelayError( boolean delayErrors , Iterable<?extends ObservableConsumable<?extends T>> sources)
2de974aa65a226fe10190fa0881f576814459d42,Observable.java,Observable<T>::mergeDelayError( ObservableConsumable<?extends T> ... sources),Observable<T>::mergeDelayError( boolean delayErrors , Iterable<?extends ObservableSource<?extends T>> sources)
2ca8bac6da3366e41dc35924345ec40d0c906418,Observable.java,Observable<T>::zip( Collection<Observable<?>> ws , final Object function),Observable<T>::zip( Observable<T0> w0 , Observable<T1> w1 , Func2<T0,T1,R> reduceFunction)
f8cba6a95d01052a3262d01a27dd27ded7f68dc6,Observable.java,Observable<T>::zip( Collection<Observable<?>> ws , FuncN<R> reduceFunction),Observable<T>::zip( Observable<T0> w0 , Observable<T1> w1 , Func2<?super T0,?super T1,?extends R> reduceFunction)
ac6a0a1ad8edd25b3c17a6fbca6960e9bcdda020,Observable.java,Observable<T>::zip( Collection<Observable<?>> ws , FuncN<R> reduceFunction),Observable<T>::zip( Observable<?extends T1> o1 , Observable<?extends T2> o2 , Func2<?super T1,?super T2,?extends R> zipFunction)
21bc549e5dbefa16a7442f0c1c98db40c4525113,Observable.java,Observable<T>::zip( Collection<Observable<?>> ws , FuncN<?extends R> reduceFunction),Observable<T>::zip( Observable<T0> w0 , Observable<T1> w1 , Func2<?super T0,?super T1,?extends R> reduceFunction)
0438505d08862d6240e67d685371f84c1047cc11,Observable.java,Observable<T>::zip( Collection<Observable<?>> ws , FuncN<?extends R> reduceFunction),Observable<T>::zip( Observable<?extends T0> w0 , Observable<?extends T1> w1 , Func2<?super T0,?super T1,?extends R> reduceFunction)
ebaa61636d1085fdecab226a09a7d31e23cda2b2,Observable.java,Observable<T>::zip( Collection<Observable<?>> ws , FuncN<?extends R> reduceFunction),Observable<T>::zip( Observable<?extends T1> o1 , Observable<?extends T2> o2 , Func2<?super T1,?super T2,?extends R> zipFunction)
5789894638a62ac17b5276053e3bea8bdd570580,Observable.java,Observable<T>::zip( Collection<?extends Observable<?>> ws , FuncN<?extends R> zipFunction),Observable<T>::zip( Observable<T0> w0 , Observable<T1> w1 , Func2<T0,T1,R> reduceFunction)
b7de349250af69428c2fb45acd83b769a2392a42,Observable.java,Observable<T>::zip( Collection<Observable<?>> ws , FuncN<R> reduceFunction),Observable<T>::zip( Observable<?extends T1> o1 , Observable<?extends T2> o2 , Func2<?super T1,?super T2,?extends R> zipFunction)
9ec1715a900e682a11d311787227d9afaa18267c,Observable.java,Observable<T>::zip( Collection<?extends Observable<?>> ws , FuncN<?extends R> zipFunction),Observable<T>::zip( Observable<T0> w0 , Observable<T1> w1 , Func2<T0,T1,R> reduceFunction)
89f3218d84ef679c661b01822d110477f2b06ab1,Observable.java,Observable<T>::zip( Collection<Observable<?>> ws , final Object function),Observable<T>::zip( Observable<?extends T1> o1 , Observable<?extends T2> o2 , Func2<?super T1,?super T2,?extends R> zipFunction)
35150b009265bf3b5cbdbc55cf80bd9459348f12,Observable.java,Observable<T>::zip( Publisher<?extends Publisher<?extends T>> sources , Function<Object[],R> zipper),Observable<T>::zip( Publisher<?extends T1> p1 , Publisher<?extends T2> p2 , BiFunction<?super T1,?super T2,?extends R> zipper)
041eaebedecd9e0e302efd01ba60d80db434ab62,PerformanceTest.java,PerformanceTest::runCompositionTestWithMultipleOperations( Integer [ ] values),PerformanceTest::runCompositionTestWithMultipleOperations( AtomicLong aggregateTime , Integer [ ] values)
041eaebedecd9e0e302efd01ba60d80db434ab62,PerformanceTest.java,PerformanceTest::runCompositionTest( Integer [ ] values),PerformanceTest::runCompositionTest( AtomicLong aggregateTime , Integer [ ] values)
041eaebedecd9e0e302efd01ba60d80db434ab62,PerformanceTest.java,PerformanceTest::runNonCompositionalTestWithDirectLoop( Integer [ ] values),PerformanceTest::runNonCompositionalTestWithDirectLoop( AtomicLong aggregateTime , Integer [ ] values)
041eaebedecd9e0e302efd01ba60d80db434ab62,PerformanceTest.java,PerformanceTest::runNonCompositionalTestWithArrayOfFunctions( Integer [ ] values),PerformanceTest::runNonCompositionalTestWithArrayOfFunctions( AtomicLong aggregateTime , Integer [ ] values)
041eaebedecd9e0e302efd01ba60d80db434ab62,PerformanceTest.java,PerformanceTest::TestObserver::TestObserver( AtomicInteger onNextSum , long start),PerformanceTest::TestObserver::TestObserver( AtomicInteger onNextSum , long start , AtomicLong aggregateTime)
90f679f3980799bb79562bcbee76fef62a99c495,SynchronizedObserver.java,SynchronizedObserver<T>::SynchronizedObserver( Observer<?super T> Observer),SynchronizedObserver<T>::SynchronizedObserver( Observer<?super T> Observer , SafeObservableSubscription subscription)
47a0e1b719d7fe28a3e0dec276b914e52d1270bb,SynchronizedObserver.java,SynchronizedObserver<T>::SynchronizedObserver( Observer<?super T> Observer),SynchronizedObserver<T>::SynchronizedObserver( Subscriber<?super T> Observer , SafeObservableSubscription subscription)
60af29e59b2a3353fb8727cd7028de15b435b1a5,SynchronizedObserver.java,SynchronizedObserver<T>::SynchronizedObserver( Subscriber<?super T> Observer),SynchronizedObserver<T>::SynchronizedObserver( Subscriber<?super T> subscriber , SafeObservableSubscription subscription)
cac2118c0a8b99deac1c1268c7e870c5e2e9f5e8,SynchronizedObserver.java,SynchronizedObserver<T>::SynchronizedObserver( Subscriber<?super T> subscriber),SynchronizedObserver<T>::SynchronizedObserver( Observer<?super T> subscriber , SafeObservableSubscription subscription)
df66270b2b029ba5aa5e586d02e7b8dfb2388f68,OperationNext.java,OperationNext::NextObserver<T>::isCompleted(),OperationNext::NextObserver<T>::isCompleted( boolean rethrowExceptionIfExists)
cff496212986c984eb5c48a930cbaf870dc9425d,GroupedObservable.java,GroupedObservable<K,T>::create( Object func),GroupedObservable<K,T>::create( K key , OnSubscribe<T> f)
07e27697dc51ffa4c26f9e20a427d9900bf6b0b9,GroupedObservable.java,GroupedObservable<K,T>::from( T1 ... items),GroupedObservable<K,T>::from( K key , final Observable<T> o)
f91a2ea489c8650a1354a9d12695795fc3e71f37,Observable.java,Observable<T>::groupBy( final Func1<T,K> keySelector),Observable<T>::groupBy( final Func1<T,K> keySelector , final Func1<T,R> elementSelector)
52342a23c99bd1cc6f84b0db054ce15cceac5ea7,Observable.java,Observable<T>::groupBy( final Func1<T,K> keySelector),Observable<T>::groupBy( final Func1<?super T,?extends K> keySelector , final Func1<?super T,?extends R> elementSelector)
5789894638a62ac17b5276053e3bea8bdd570580,Observable.java,Observable<T>::groupBy( final Func1<?super T,?extends K> keySelector),Observable<T>::groupBy( final Func1<T,K> keySelector , final Func1<T,R> elementSelector)
b7de349250af69428c2fb45acd83b769a2392a42,Observable.java,Observable<T>::groupBy( final Func1<T,K> keySelector),Observable<T>::groupBy( final Func1<?super T,?extends K> keySelector , final Func1<?super T,?extends R> elementSelector)
9ec1715a900e682a11d311787227d9afaa18267c,Observable.java,Observable<T>::groupBy( final Func1<?super T,?extends K> keySelector),Observable<T>::groupBy( Observable<T> source , final Func1<T,K> keySelector , final Func1<T,R> elementSelector)
89f3218d84ef679c661b01822d110477f2b06ab1,Observable.java,Observable<T>::groupBy( final Object keySelector),Observable<T>::groupBy( final Func1<?super T,?extends K> keySelector , final Func1<?super T,?extends R> elementSelector)
d8181f56f4b1005669178178beb24de2d3c43748,CurrentThreadScheduler.java,CurrentThreadScheduler::enqueue( DiscardableAction <?> action),CurrentThreadScheduler::enqueue( DiscardableAction <?> action , long execTime)
9a94fd278693e098837dddce222a732c1a57f532,CurrentThreadScheduler.java,CurrentThreadScheduler::enqueue( DiscardableAction <?> action , long execTime),CurrentThreadScheduler::enqueue( Scheduler scheduler , DiscardableAction <?> action , long execTime)
7c6a14d2ea06580921b877c531a68746c8df50ce,ExecutorScheduler.java,ExecutorScheduler::schedule( Func0<Subscription> action),ExecutorScheduler::schedule( Func0<Subscription> action , long dueTime , TimeUnit unit)
ea88d82b41b85750ba2bddbbe2e71ca3580d621a,ExecutorScheduler.java,ExecutorScheduler::schedule( Func0<Subscription> action),ExecutorScheduler::schedule( final T state , final Func2<Scheduler,T,Subscription> action , long delayTime , TimeUnit unit)
f8cba6a95d01052a3262d01a27dd27ded7f68dc6,ExecutorScheduler.java,ExecutorScheduler::schedule( T state , Func2<Scheduler,T,Subscription> action),ExecutorScheduler::schedule( final T state , final Func2<?super Scheduler,?super T,?extends Subscription> action , long delayTime , TimeUnit unit)
1ea15baf5b76d407c1aa97331c3857c95d229bd6,ScheduledObserver.java,ScheduledObserver<T>::ScheduledObserver( Observer<?super T> underlying , Scheduler scheduler),ScheduledObserver<T>::ScheduledObserver( CompositeSubscription s , Observer<?super T> underlying , Scheduler scheduler)
d91794b7123f58d5dfc85fa7edfd8c33ffd9655d,SleepingAction.java,SleepingAction::call(),SleepingAction::call( Inner s)
48ec950ffd0896f97d8dcb641adc32e71c31cc08,Observable.java,Observable<T>::finallyDo( Action0 action),Observable<T>::finallyDo( Observable<T> source , Action0 action)
644806b2e3640ba8f730a2483b74b551524aeccd,PublishSubject.java,PublishSubject<T>::PublishSubject( Func1<Observer<T>,Subscription> onSubscribe , ConcurrentHashMap<Subscription,Observer<T>> observers),PublishSubject<T>::PublishSubject( Func1<Observer<T>,Subscription> onSubscribe , ConcurrentHashMap<Subscription,Observer<T>> observers , AtomicReference<Notification<T>> terminalState)
6b036e80620ca834e42e42da8fb5ca069bcaccea,PublishSubject.java,PublishSubject<T>::PublishSubject( OnSubscribeFunc<T> onSubscribe , SubjectState<T> state),PublishSubject<T>::PublishSubject( OnSubscribeFunc<T> onSubscribe , SubjectSubscriptionManager<T> subscriptionManager , AtomicReference<Notification<T>> lastNotification)
acfe92f43c5e6b223bb322bc2c65e3d16910357f,UnsubscribeTester.java,UnsubscribeTester::doUnsubscribe(),UnsubscribeTester::doUnsubscribe( String event)
d91794b7123f58d5dfc85fa7edfd8c33ffd9655d,TestScheduler.java,TestScheduler::TimedAction::TimedAction( long time , Func0<Subscription> action),TestScheduler::TimedAction::TimedAction( Inner scheduler , long time , Action1<Inner> action)
c07e459f13728af98a043ba974c6ec20b37ed233,TestScheduler.java,TestScheduler::schedule( Action1<Inner> action),TestScheduler::schedule( T state , Func2<?super Scheduler,?super T,?extends Subscription> action)
446acf5cd8b533dfd4fd26848c9f33aedf0ad95e,TestScheduler.java,TestScheduler::schedule( Action1<Inner> action),TestScheduler::schedule( Action1<Inner> action , long delayTime , TimeUnit unit)
98074a267c23c3dadc87a47e4ebde23c80756576,TestScheduler.java,TestScheduler::now(),TestScheduler::now( TimeUnit unit)
74ba4ebca1188e593526829a506113f2e930fa5e,OperationSample.java,OperationSample::Sample<T>::Sample( Observable<T> source , long interval , TimeUnit unit),OperationSample::Sample<T>::Sample( Observable<T> source , long interval , TimeUnit unit , Scheduler scheduler)
3fb72d6ab6ea5d03f68bc8b2ed51d835f1a4aaf1,ExecutorScheduler.java,ExecutorScheduler::schedulePeriodically( final Func0<Subscription> action , long initialDelay , long period , TimeUnit unit),ExecutorScheduler::schedulePeriodically( final T state , final Func2<Scheduler,T,Subscription> action , long initialDelay , long period , TimeUnit unit)
c07e459f13728af98a043ba974c6ec20b37ed233,ExecutorScheduler.java,ExecutorScheduler::schedulePeriodically( final Action1<Scheduler.Inner> action , long initialDelay , long period , TimeUnit unit),ExecutorScheduler::schedulePeriodically( final T state , final Func2<?super Scheduler,?super T,?extends Subscription> action , long initialDelay , long period , TimeUnit unit)
5ec11c3529c79e3badbbee75f1e391af223a8b7a,Observable.java,Observable<T>::multicast( Subject<?super T,?extends R> subject),Observable<T>::multicast( final Func0<?extends Subject<?super T,?extends TIntermediate>> subjectFactory , final Func1<?super Observable<TIntermediate>,?extends Observable<TResult>> selector)
52342a23c99bd1cc6f84b0db054ce15cceac5ea7,OperationGroupBy.java,OperationGroupBy::groupBy( Observable<T> source , final Func1<T,K> keySelector),OperationGroupBy::groupBy( Observable<T> source , final Func1<?super T,?extends K> keySelector , final Func1<?super T,?extends R> elementSelector)
1ca5900c0fc5809efb5129d24c3f7faf2354f74d,OperationGroupBy.java,OperationGroupBy::groupBy( Observable<T> source , final Func1<?super T,?extends K> keySelector),OperationGroupBy::groupBy( Observable<?extends T> source , final Func1<?super T,?extends K> keySelector , final Func1<?super T,?extends R> elementSelector)
e616cd323bc767ca1fa02c3d19d1b85978b0cacd,Scheduler.java,Scheduler::now(),Scheduler::now( TimeUnit unit)
6b036e80620ca834e42e42da8fb5ca069bcaccea,ReplaySubject.java,ReplaySubject<T>::ReplaySubject( DelegateSubscriptionFunc<T> onSubscribe),ReplaySubject<T>::ReplaySubject( OnSubscribeFunc<T> onSubscribe , SubjectSubscriptionManager<T> subscriptionManager , ReplayState<T> state)
b7cb10b8006d28063f268574cb19b44a1a50331a,Scheduler.java,Scheduler::schedulePeriodically( final Action0 action , long initialDelay , long period , TimeUnit unit),Scheduler::schedulePeriodically( T state , final Func2<Scheduler,T,Subscription> action , long initialDelay , long period , TimeUnit unit)
f8cba6a95d01052a3262d01a27dd27ded7f68dc6,Scheduler.java,Scheduler::schedulePeriodically( final Action0 action , long initialDelay , long period , TimeUnit unit),Scheduler::schedulePeriodically( T state , final Func2<?super Scheduler,?super T,?extends Subscription> action , long initialDelay , long period , TimeUnit unit)
c4c31400785e567faa931668a15f04bdf8e78520,Timestamped.java,Timestamped<T>::Timestamped( long timestampMillis , T value),Timestamped<T>::Timestamped( T value , long timestamp , TimeUnit unit)
6b036e80620ca834e42e42da8fb5ca069bcaccea,AsyncSubject.java,AsyncSubject<T>::AsyncSubject( OnSubscribeFunc<T> onSubscribe , SubjectState<T> state),AsyncSubject<T>::AsyncSubject( OnSubscribeFunc<T> onSubscribe , SubjectSubscriptionManager<T> subscriptionManager , AtomicReference<Notification<T>> lastNotification)
6b036e80620ca834e42e42da8fb5ca069bcaccea,BehaviorSubject.java,BehaviorSubject<T>::BehaviorSubject( OnSubscribeFunc<T> onSubscribe , SubjectState<T> state),BehaviorSubject<T>::BehaviorSubject( OnSubscribeFunc<T> onSubscribe , SubjectSubscriptionManager<T> subscriptionManager , AtomicReference<Notification<T>> lastNotification)
eba4857c368a398513da9aa333c5fc03dbb35c0f,Observable.java,Observable<T>::switchDo(),Observable<T>::switchDo( Observable<?extends Observable<?extends T>> sequenceOfSequences)
5789894638a62ac17b5276053e3bea8bdd570580,Observable.java,Observable<T>::switchDo(),Observable<T>::switchDo( Observable<Observable<T>> sequenceOfSequences)
