Commit SHA,Java File,Old function signature,New function signature
2a60ac47fea4e58b92b74dc15134b676552fc585,AnnotationGen.java,AnnotationGen::formatAnnotation( Annotation a),AnnotationGen::formatAnnotation( CodeWriter code , Annotation a)
0a1981f90eac14eb7f96f1a43ee6fe26797ff21d,ClassGen.java,ClassGen::useClass( ClassInfo classInfo),ClassGen::useClass( CodeWriter code , ClassInfo classInfo)
890c0a9909a7ef59cf8bbd1536030188ddc99807,InsnGen.java,InsnGen::assignVar( InsnNode insn),InsnGen::assignVar( CodeWriter code , InsnNode insn)
890c0a9909a7ef59cf8bbd1536030188ddc99807,InsnGen.java,InsnGen::declareVar( RegisterArg arg),InsnGen::declareVar( CodeWriter code , RegisterArg arg)
0a1981f90eac14eb7f96f1a43ee6fe26797ff21d,InsnGen.java,InsnGen::useClass( ClassInfo cls),InsnGen::useClass( CodeWriter code , ClassInfo cls)
0a1981f90eac14eb7f96f1a43ee6fe26797ff21d,InsnGen.java,InsnGen::useType( ArgType type),InsnGen::useType( CodeWriter code , ArgType type)
3f08c99f196d8fdfa5855f2f560bd004671f7546,RegionGen.java,RegionGen::makeIf( IfRegion region , CodeWriter code),RegionGen::makeIf( IfRegion region , CodeWriter code , boolean newLine)
218c39b1ecfcb406cbcb45be7f34a45587b35fe8,TypeGen.java,TypeGen::literalToString( long lit , ArgType type),TypeGen::literalToString( long lit , ArgType type , IDexNode dexNode)
87347c0a04898fbe8b20eaa0025cdaf53d322893,EnumClassAttr.java,EnumClassAttr::EnumField::EnumField( String name , int argsCount),EnumClassAttr::EnumField::EnumField( String name , ConstructorInsn co , int startArg)
01fabca3583f35bc7ed96d6f51e38f9a82990656,FieldInfo.java,FieldInfo::FieldInfo( DexNode dex , int ind),FieldInfo::FieldInfo( ClassInfo declClass , String name , ArgType type)
26800fb79083dc084a869aac24efe997bbafa006,ArithNode.java,ArithNode::ArithNode( ArithOp op , RegisterArg res , InsnArg a),ArithNode::ArithNode( DecodedInstruction insn , ArithOp op , ArgType type , boolean literal)
e60b59926076860aad51e5cf41731e1c5301838e,IfNode.java,IfNode::IfNode( MethodNode mth , DecodedInstruction insn , IfOp op),IfNode::IfNode( IfOp op , int targ , InsnArg then , InsnArg els)
81ee9e6b7d01d51927d2153e612b6849c41c617b,IfNode.java,IfNode::IfNode( DecodedInstruction insn , IfOp op),IfNode::IfNode( int targ , InsnArg then , InsnArg els)
2c904c56f45182f93f48471750b171066ae34dd2,InvokeNode.java,InvokeNode::InvokeNode( MethodInfo mth , InvokeType invokeType , int argsCount),InvokeNode::InvokeNode( MethodInfo mth , DecodedInstruction insn , InvokeType type , boolean isRange , int resReg)
c1292dff75104250960faac387b0b742599bbb26,ArgType.java,ArgType::merge( ArgType a , ArgType b),ArgType::merge( @ Nullable DexNode dex , ArgType a , ArgType b)
c1292dff75104250960faac387b0b742599bbb26,ArgType.java,ArgType::mergeInternal( ArgType a , ArgType b),ArgType::mergeInternal( @ Nullable DexNode dex , ArgType a , ArgType b)
eec524ad85363a965b1113599787fbe5b5b92e17,RegisterArg.java,RegisterArg::getConstValue(),RegisterArg::getConstValue( DexNode dex)
c1292dff75104250960faac387b0b742599bbb26,Typed.java,Typed::merge( InsnArg arg),Typed::merge( DexNode dex , ArgType newType)
3f08c99f196d8fdfa5855f2f560bd004671f7546,TernaryInsn.java,TernaryInsn::TernaryInsn( IfOp op , InsnNode then , InsnNode els),TernaryInsn::TernaryInsn( IfCondition condition , RegisterArg result , InsnArg th , InsnArg els)
d3c2496f78241349bd39b817a001c622527bc6b8,BlockNode.java,BlockNode::BlockNode( MethodNode mth , int offset),BlockNode::BlockNode( MethodNode mth , int id , int offset)
459d133b5d637a5587d31b541ffccba2613c458c,DexNode.java,DexNode::DexNode( RootNode root , DexFile input),DexNode::DexNode( RootNode root , DexFile input , int dexId)
53ac3ec5822ab486895d49c62456e02dba43fac4,MethodNode.java,MethodNode::MethodNode( ClassNode classNode , Method mthData),MethodNode::MethodNode( ClassNode classNode , Method mthData , boolean isVirtual)
3b84aec57ee5b890177c5207e71097915125daae,MethodNode.java,MethodNode::initArguments(),MethodNode::initArguments( List<ArgType> args)
ce7d6f0156edfcd5a1e1d26d758c7dfeabe57d52,RootNode.java,RootNode::RootNode( IJadxArgs args),RootNode::RootNode( IJadxArgs args , List<InputFile> dexFiles)
6ddb71e21fe0fbbf6df8b6d57c3828b1ef13444b,RootNode.java,RootNode::load(),RootNode::load( List<InputFile> dexFiles)
6ddb71e21fe0fbbf6df8b6d57c3828b1ef13444b,RootNode.java,RootNode::getClasses(),RootNode::getClasses( boolean includeInner)
c363bea59fffe6f82eeb6e769c167dfbc437fe69,DebugInfoParser.java,DebugInfoParser::DebugInfoParser( MethodNode mth , int debugOffset),DebugInfoParser::DebugInfoParser( MethodNode mth , int debugOffset , InsnNode [ ] insnByOffset)
1ba19d360021172ec118c20528363d4a046d4474,EncValueParser.java,EncValueParser::parseNumber( int byteCount),EncValueParser::parseNumber( int byteCount , boolean isSignExtended)
